sample_index,Scenario,instructions,cpu-migrations,mem_access_rd,mem_access_wr,cache-misses,L1-icache-loads,dTLB-store-misses
2302,Attack,5661587200.0,0.0,1195918611.0,1089663767.0,34699091.0,2500115747.0,1896790.0
2303,Attack,5447949915.0,1066.0,1485710599.0,1213012189.0,66058745.0,2648921051.0,3382438.0
2304,Benign,2909459952.0,0.0,689514900.0,550496610.0,44423217.0,1532367091.0,2883419.0
2305,Attack,4578007310.0,0.0,548156779.0,574621105.0,2708070.0,1426965556.0,615755.0
2306,Attack,7455217246.0,0.0,1125742076.0,1152864786.0,33971020.0,3098995916.0,1234019.0
2307,Attack,4511159336.0,0.0,882387395.0,731208861.0,30727433.0,2089343709.0,1723414.0
2308,Benign,3253783464.0,0.0,761028118.0,587245943.0,50485217.0,1424406878.0,3090368.0
2309,Attack,6924189441.0,0.0,1138437002.0,1019107463.0,40810120.0,2714333782.0,1588653.0
2310,Attack,4303051549.0,0.0,861528754.0,647727596.0,56940262.0,1578929038.0,4299161.0
2311,Benign,2407975988.0,0.0,492384746.0,379382598.0,21189434.0,1258374536.0,1569116.0
2312,Attack,7233641468.0,0.0,1318128800.0,1126217701.0,43137548.0,3174735603.0,2417119.0
2313,Attack,3778990524.0,0.0,1107190565.0,1041833546.0,50498289.0,1994445834.0,3207301.0
2314,Attack,6787889468.0,0.0,1148195570.0,1065264853.0,12506008.0,2062522301.0,437657.0
2315,Attack,3434538309.0,0.0,651986830.0,553865272.0,11132941.0,1044878584.0,607957.0
2316,Attack,10869117366.0,1497.0,2366566943.0,2066063614.0,88052478.0,4596698046.0,3986781.0
2317,Attack,3562471070.0,0.0,908255159.0,818917339.0,18466226.0,1221485531.0,836737.0
2318,Attack,4473957029.0,0.0,651447370.0,635275522.0,11961010.0,1532593106.0,704186.0
2319,Benign,3208307478.0,0.0,817822256.0,653409331.0,53054678.0,1531197929.0,2938028.0
2320,Attack,5733341756.0,0.0,1583412359.0,1134264100.0,76022174.0,2478812936.0,5086607.0
2321,Benign,2843917448.0,0.0,921772820.0,682532818.0,47243562.0,1414367970.0,2692145.0
2322,Benign,3125728973.0,0.0,804729604.0,652158665.0,45282570.0,1282604230.0,2890026.0
2323,Benign,99280351.0,0.0,28264679.0,56447722.0,1385779.0,41420293.0,37728.0
2324,Attack,4368615546.0,0.0,866414988.0,803253041.0,13887868.0,1465070067.0,1148340.0
2325,Benign,1654030193.0,0.0,557294428.0,437711261.0,20377205.0,1069285049.0,1430120.0
2326,Attack,6792966514.0,0.0,1120201608.0,911700900.0,59623979.0,2282792652.0,3453635.0
2327,Benign,3165561886.0,0.0,819554225.0,671523345.0,58001812.0,1556988835.0,3303416.0
2328,Attack,7627048349.0,0.0,1286189402.0,1055676072.0,63120859.0,3482027491.0,3771809.0
2329,Attack,8875360983.0,0.0,1756670834.0,1364043058.0,79616771.0,3443180944.0,4040661.0
2330,Attack,4267393730.0,0.0,1319900067.0,914537543.0,66196362.0,2133508344.0,2445433.0
2331,Attack,7778872195.0,1036.0,1504911077.0,1313335894.0,79523075.0,3589527804.0,4008484.0
2332,Benign,3120890248.0,0.0,916720216.0,633111132.0,43659249.0,1783484829.0,2215004.0
2333,Benign,3318746435.0,0.0,618881464.0,503676833.0,44838535.0,1462659314.0,3068608.0
2334,Benign,3046133117.0,0.0,729629983.0,577080629.0,43320558.0,1406977467.0,2889166.0
2335,Attack,7917080222.0,1142.0,1440797365.0,1233483570.0,69273569.0,3751292066.0,4896131.0
2336,Benign,2425688439.0,0.0,550209415.0,403123855.0,39945759.0,984678540.0,1119621.0
2337,Benign,5425285285.0,1132.0,1559870726.0,1122723530.0,75100523.0,2998052093.0,4178846.0
2338,Attack,7032550375.0,1056.0,1456315581.0,1260489544.0,58932879.0,2873040652.0,3671254.0
2339,Benign,2032896452.0,0.0,600816411.0,462301372.0,19573830.0,1013510076.0,1331255.0
2340,Attack,4929754724.0,0.0,817734276.0,813842947.0,45734661.0,1883657088.0,3346055.0
2341,Attack,3567665298.0,0.0,316097793.0,335535088.0,9639120.0,1067479760.0,278043.0
2342,Benign,3066422065.0,0.0,904083430.0,688204967.0,49417665.0,1747049758.0,2997832.0
2343,Attack,10419495678.0,0.0,2762816067.0,2619878283.0,83196593.0,4650148648.0,3958109.0
2344,Benign,3124916044.0,0.0,871523515.0,660311794.0,50856607.0,1459066113.0,2727224.0
2345,Attack,7071074061.0,0.0,1157934031.0,988036805.0,52217484.0,2464990894.0,1894021.0
2346,Attack,13027598138.0,0.0,2813303748.0,2585575177.0,82239686.0,5123106859.0,4498770.0
2347,Attack,8113827465.0,1092.0,1913454434.0,1509490052.0,64829133.0,3626791592.0,4342770.0
2348,Attack,4877853051.0,0.0,1188254070.0,927135952.0,52581046.0,2195324988.0,3273357.0
2349,Benign,3180213542.0,0.0,762067586.0,564486185.0,45257115.0,1380584461.0,2683329.0
2350,Attack,5002240597.0,0.0,773081582.0,735176904.0,14179691.0,1803078431.0,939871.0
2351,Attack,7810670658.0,0.0,919965137.0,894935857.0,12201335.0,3193081030.0,788363.0
2352,Benign,2863218467.0,0.0,756490999.0,568499578.0,39982506.0,1480365988.0,2829280.0
2353,Benign,2397609670.0,0.0,604668188.0,429237463.0,36837541.0,1294998973.0,1629737.0
2354,Attack,7246048243.0,0.0,1215715653.0,1012203543.0,51773852.0,3556150560.0,2592050.0
2355,Benign,2955572474.0,0.0,833415220.0,675952624.0,43372056.0,1317019829.0,3034981.0
2356,Attack,6983693770.0,0.0,744234886.0,712776401.0,9228836.0,2910967558.0,745215.0
2357,Benign,2930701225.0,0.0,830971897.0,643783921.0,45325840.0,1258473941.0,2784460.0
2358,Attack,10460914557.0,1312.0,2039219158.0,1684157546.0,57445122.0,4399380796.0,3616655.0
2359,Benign,4661045911.0,1052.0,1428009603.0,1065352879.0,77220584.0,1998244964.0,4014261.0
2360,Attack,8875127509.0,0.0,1799874016.0,890689146.0,153530104.0,4229498790.0,2596715.0
2361,Benign,3087859536.0,0.0,738243855.0,549501939.0,42988078.0,1326003399.0,2666896.0
2362,Benign,2232407788.0,0.0,608039125.0,519047179.0,30007740.0,1341488061.0,1413823.0
2363,Attack,7189527198.0,1339.0,1194697174.0,1029020206.0,52100092.0,3528192247.0,3788194.0
2364,Attack,7444050582.0,0.0,1848159810.0,1709270613.0,61955733.0,3827677891.0,2700779.0
2365,Benign,2691585298.0,0.0,807232493.0,593075625.0,35640523.0,1012614440.0,1075086.0
2366,Benign,3498978037.0,0.0,711211406.0,564563381.0,49032564.0,1519201331.0,2871281.0
2367,Benign,3020403057.0,0.0,744162739.0,558191577.0,41307972.0,1348368343.0,3358848.0
2368,Attack,5670838292.0,1168.0,1366445325.0,1089552822.0,52915428.0,2186537667.0,3190536.0
2369,Benign,3226733770.0,0.0,837353747.0,676118787.0,45802716.0,1383214609.0,3289964.0
2370,Benign,73618087.0,0.0,17611703.0,15842746.0,980959.0,30471108.0,53794.0
2371,Attack,8018980429.0,0.0,1757459394.0,1774425092.0,39819570.0,3541166002.0,1384765.0
2372,Attack,6355496387.0,1078.0,1223648905.0,970358182.0,48233315.0,3051197783.0,3506745.0
2373,Benign,3353681650.0,0.0,833792040.0,609784076.0,46717924.0,1461708978.0,2651404.0
2374,Benign,3069901898.0,0.0,712868779.0,611639673.0,51818117.0,1474028518.0,2938864.0
2375,Attack,6727750955.0,0.0,1217888876.0,1147748841.0,50149319.0,3332312188.0,2768000.0
2376,Attack,6423245125.0,0.0,1100437955.0,975758377.0,58241114.0,2227030437.0,1800683.0
2377,Attack,11674164401.0,1106.0,2541681699.0,2310707847.0,96039473.0,5071254726.0,4406403.0
2378,Benign,5329117242.0,0.0,1200683142.0,888074172.0,78243255.0,2424574817.0,4422964.0
2379,Benign,2487774320.0,0.0,612916446.0,476179490.0,21546674.0,800782356.0,1106779.0
2380,Attack,3831955688.0,0.0,529339071.0,424947651.0,13084701.0,1494024940.0,510766.0
2381,Benign,1284715480.0,0.0,219860769.0,185712751.0,11965828.0,563674553.0,733553.0
2382,Attack,9323818876.0,1058.0,1763846229.0,1529625358.0,52510663.0,3282674364.0,3385574.0
2383,Attack,10515499171.0,0.0,1843984456.0,1367046121.0,89891503.0,4504492166.0,4165961.0
2384,Attack,6382651587.0,0.0,1295524071.0,975967268.0,85751434.0,2345151911.0,4363482.0
2385,Attack,10830349027.0,1432.0,2069757196.0,1900254308.0,88729855.0,4565307502.0,4776973.0
2386,Attack,7012176685.0,0.0,1580515649.0,1543723301.0,39089271.0,3388938471.0,1538167.0
2387,Attack,9677934759.0,1406.0,1846230347.0,1375222928.0,71803941.0,3867211288.0,4027555.0
2388,Attack,6765353997.0,0.0,1268846553.0,1056389395.0,51441417.0,2694261911.0,2827669.0
2389,Benign,3145372599.0,0.0,859016147.0,654764921.0,39500224.0,1468606285.0,2431411.0
2390,Attack,5758671274.0,0.0,1239846588.0,1023182749.0,40905756.0,2246396625.0,2776346.0
2391,Benign,2797272745.0,0.0,896131496.0,622210326.0,43552562.0,1563465972.0,2451742.0
2392,Attack,12909842376.0,0.0,2635181897.0,2396936571.0,95386169.0,5780675114.0,4683979.0
2393,Benign,3698470825.0,0.0,738428428.0,573082941.0,37347047.0,1418943246.0,1677699.0
2394,Benign,3833137481.0,0.0,818373038.0,659630355.0,53562544.0,1839140119.0,3308904.0
2395,Attack,5958539601.0,0.0,820729510.0,769655281.0,39664301.0,2556295724.0,1772706.0
2396,Benign,2995217796.0,0.0,877430318.0,697341159.0,45468009.0,1390502131.0,2251623.0
2397,Benign,109294494.0,0.0,37643485.0,35251883.0,1066519.0,31518562.0,40966.0
2398,Benign,4621957498.0,0.0,1114289332.0,832406729.0,60081690.0,2377728209.0,3639016.0
2399,Attack,8719300846.0,0.0,1224479775.0,1026655772.0,55445042.0,3052806481.0,3106309.0
2400,Attack,7753973814.0,0.0,1554562210.0,1277321395.0,64792070.0,3021788636.0,3761930.0
2401,Attack,4928799966.0,0.0,906068654.0,925178476.0,52694733.0,1560431093.0,3845994.0
2402,Attack,4127577415.0,0.0,806045667.0,635549321.0,41118789.0,1855050880.0,3594616.0
2403,Benign,1620676804.0,0.0,430635261.0,330290397.0,19350046.0,886229795.0,1142164.0
2404,Attack,11496216313.0,1229.0,1932959085.0,1690928658.0,75239463.0,4173065810.0,4791575.0
2405,Benign,2985540461.0,0.0,794876547.0,618253480.0,49873903.0,1434028526.0,2884896.0
2406,Attack,9740633528.0,1226.0,1869091616.0,1563738565.0,87814536.0,4012622924.0,5492339.0
2407,Attack,7226681925.0,0.0,1229076962.0,1081724105.0,53498912.0,3107036059.0,3210809.0
2408,Attack,6691233273.0,1150.0,1429022007.0,1164516541.0,52792148.0,2869919260.0,2900425.0
2409,Attack,8227839826.0,1165.0,1844812938.0,1548066426.0,90762696.0,3551332821.0,4340691.0
2410,Benign,3138049675.0,0.0,775479452.0,586503935.0,48293984.0,1512504618.0,2902957.0
2411,Attack,11346185651.0,1365.0,2693127683.0,2424729954.0,78218930.0,5076899608.0,4583430.0
2412,Attack,7596977273.0,1239.0,1616592487.0,1397865122.0,58183290.0,3657320900.0,2781815.0
2413,Attack,12166446716.0,1192.0,2685477188.0,2417207391.0,84864759.0,5448678969.0,4255852.0
2414,Attack,8232856903.0,1107.0,1157531110.0,930861565.0,51669574.0,3601335391.0,3213208.0
2415,Benign,2950392900.0,0.0,792119103.0,585681253.0,43416405.0,1528094777.0,2661342.0
2416,Attack,6420938510.0,0.0,1809248807.0,1436111882.0,96117178.0,2990228845.0,4574554.0
2417,Benign,3173473789.0,0.0,710809825.0,563214733.0,42624876.0,1428358002.0,2845364.0
2418,Benign,3240375172.0,0.0,825468687.0,643643180.0,49399902.0,1459545062.0,2933171.0
2419,Benign,2893074627.0,0.0,821368480.0,599463731.0,40289329.0,1492023745.0,2749119.0
2420,Benign,4579486263.0,0.0,1074123706.0,773941300.0,56021814.0,1413696737.0,2960076.0
2421,Attack,3153334520.0,0.0,348938452.0,372588822.0,8617187.0,1676391567.0,700775.0
2422,Attack,10129210092.0,1295.0,2033107920.0,1611270936.0,87669392.0,3311168947.0,4354986.0
2423,Attack,5594303101.0,0.0,790867770.0,753446424.0,11259735.0,2184538431.0,1105597.0
2424,Attack,10683644557.0,1245.0,2610540651.0,2292410333.0,98353993.0,4494037424.0,4965391.0
2425,Attack,5300768756.0,0.0,833166436.0,941284558.0,60587879.0,1972079521.0,3110454.0
2426,Attack,10258955228.0,1314.0,2557598848.0,2246182740.0,96149200.0,4492489890.0,5352686.0
2427,Attack,8808273391.0,0.0,1315781503.0,1048431324.0,98220488.0,3232143059.0,6271906.0
2428,Attack,7251650737.0,1021.0,1344840633.0,1185779667.0,60514354.0,3287425969.0,3523445.0
2429,Attack,8446171508.0,0.0,1097954314.0,937744709.0,36082356.0,3136338631.0,3038237.0
2430,Attack,7482454507.0,0.0,1365693689.0,1148411597.0,49002256.0,2822248357.0,3265818.0
2431,Attack,6623036845.0,0.0,1195954488.0,1002476370.0,33700875.0,2913333804.0,2066588.0
2432,Benign,2821777204.0,0.0,796419968.0,588000214.0,41438022.0,1480304957.0,2526568.0
2433,Attack,6261987461.0,0.0,1221663969.0,985841778.0,45659088.0,2519584759.0,3383146.0
2434,Attack,8772246785.0,0.0,1858612063.0,1837091164.0,49575173.0,3283086705.0,1529785.0
2435,Attack,7700010834.0,0.0,1414042747.0,1168724213.0,58588913.0,3052917251.0,3252504.0
2436,Attack,7982526503.0,1074.0,1415534456.0,1078099862.0,56327375.0,3192561690.0,3758064.0
2437,Attack,5690054465.0,0.0,1201513487.0,897406758.0,73023476.0,2530493154.0,5010471.0
2438,Benign,3163675643.0,0.0,767603088.0,586622102.0,47315689.0,1277047613.0,2762790.0
2439,Attack,7507233511.0,0.0,1425075383.0,1463613429.0,37322811.0,3303668078.0,1395586.0
2440,Attack,8744618199.0,0.0,1283293809.0,1098726895.0,48782036.0,3143175643.0,3676272.0
2441,Benign,2790129942.0,0.0,838338879.0,603123353.0,43747968.0,1511546328.0,2404959.0
2442,Benign,2941910443.0,0.0,837766289.0,586876484.0,39291464.0,1377471508.0,2475596.0
2443,Attack,7763908584.0,0.0,1267318129.0,1172381233.0,62578544.0,2833116454.0,4112653.0
2444,Attack,9651264039.0,1211.0,1849449890.0,1458879221.0,85781874.0,4237865733.0,4199449.0
2445,Benign,3467340198.0,0.0,800243718.0,606795638.0,51296550.0,1544586227.0,3069789.0
2446,Benign,3229181579.0,0.0,695609266.0,533062982.0,43650398.0,1300473993.0,2996909.0
2447,Attack,3008470177.0,0.0,985156715.0,806183721.0,41207020.0,1769521236.0,3518002.0
2448,Benign,3482771349.0,0.0,687673805.0,553648356.0,51181729.0,1438978910.0,3087430.0
2449,Attack,4246178717.0,0.0,929658336.0,920447890.0,42498486.0,1862359446.0,3465798.0
2450,Attack,9532936034.0,1141.0,1626438575.0,1302739031.0,89474325.0,3984297141.0,4843669.0
2451,Benign,2366814554.0,0.0,555072169.0,420050702.0,32793024.0,1112072662.0,1245516.0
2452,Attack,12335271598.0,1228.0,2467408425.0,2153315310.0,110886539.0,4509286813.0,4831007.0
2453,Benign,4666503105.0,0.0,944357000.0,702780892.0,70785901.0,2065204302.0,3455388.0
2454,Benign,3317141743.0,0.0,776006067.0,635421238.0,54186952.0,1301608404.0,3316181.0
2455,Benign,2910195223.0,0.0,896964171.0,668518888.0,39295564.0,1591081675.0,2107972.0
2456,Benign,2950869543.0,0.0,922837145.0,723244652.0,48218869.0,1601516822.0,2292466.0
2457,Benign,3199626713.0,0.0,667916561.0,534335758.0,50375699.0,1286312379.0,2938452.0
2458,Benign,4617111664.0,0.0,1129670428.0,898769146.0,57520498.0,1588521844.0,3069914.0
2459,Attack,1406369273.0,0.0,190040839.0,379379995.0,4782933.0,271472371.0,617322.0
2460,Attack,6654016982.0,0.0,1862558858.0,1553925143.0,69587663.0,3387235392.0,3857674.0
2461,Attack,9326219200.0,0.0,2096896661.0,1838524896.0,64611908.0,4523420872.0,3345929.0
2462,Benign,3314560126.0,0.0,685390756.0,477302290.0,62444022.0,1190651017.0,1830562.0
2463,Attack,11204113685.0,1230.0,2128945004.0,1793639306.0,89887443.0,4453578991.0,5274971.0
2464,Attack,4733695322.0,0.0,1003814496.0,814556099.0,56045502.0,2382000485.0,3593977.0
2465,Attack,9666238820.0,1795.0,2160774646.0,2129878068.0,78376240.0,4268688747.0,5277244.0
2466,Attack,6638228487.0,1280.0,1549377112.0,1287899011.0,44789840.0,2921732000.0,3367333.0
2467,Benign,144241432.0,0.0,61537082.0,79074916.0,1298329.0,88446145.0,102341.0
2468,Benign,2974120040.0,0.0,765143846.0,588722089.0,48168633.0,1463503070.0,2748583.0
2469,Attack,8248302621.0,1347.0,1909688066.0,1630682581.0,82823020.0,3964067192.0,4578923.0
2470,Attack,2453762409.0,0.0,266523778.0,379435905.0,28968744.0,1118478495.0,1631300.0
2471,Benign,1869672076.0,0.0,602799161.0,443481410.0,28553914.0,1148224544.0,1342279.0
2472,Benign,2883843017.0,0.0,766835048.0,550800649.0,42874543.0,1516974875.0,2376977.0
2473,Attack,1822059317.0,0.0,206892711.0,226576775.0,2062683.0,906688270.0,212573.0
2474,Attack,11527996643.0,1387.0,2038997061.0,1653966371.0,74698472.0,5061637075.0,4976934.0
2475,Benign,3198562415.0,0.0,711856807.0,542050539.0,34184351.0,1400296005.0,1430704.0
2476,Attack,4558553678.0,0.0,852982060.0,820598010.0,44049384.0,2587476644.0,3170123.0
2477,Attack,10511068613.0,1303.0,2302367216.0,2220307014.0,93615543.0,4771716274.0,5001457.0
2478,Attack,9826658290.0,0.0,1543840398.0,1274782674.0,54070125.0,3421926541.0,2951353.0
2479,Attack,4320194882.0,0.0,840214114.0,789021557.0,46670067.0,1564371970.0,2705370.0
2480,Attack,21957175571.0,0.0,2162302942.0,476921160.0,131216192.0,6239237641.0,20383077.0
2481,Attack,21785865661.0,0.0,2323366889.0,622522633.0,142344108.0,6286393028.0,20453957.0
2482,Attack,8399892177.0,0.0,1613924734.0,1277674064.0,44645882.0,3090343328.0,2031994.0
2483,Benign,5733802030.0,1282.0,1580579595.0,1174388799.0,88452893.0,2970869265.0,5086460.0
2484,Benign,3277023770.0,0.0,887086537.0,674829164.0,52925454.0,1645246150.0,3036135.0
2485,Attack,7184618832.0,0.0,1573340716.0,1546258820.0,37513548.0,3701264446.0,1610847.0
2486,Benign,5228517338.0,0.0,1195269687.0,880491252.0,68148897.0,2247687706.0,3557111.0
2487,Attack,4039934247.0,0.0,731938317.0,684830978.0,31582044.0,1685168284.0,2912803.0
2488,Attack,3452224715.0,0.0,827739633.0,823310990.0,7314545.0,1405759276.0,647148.0
2489,Attack,7495108357.0,1117.0,1303368900.0,1109936019.0,64554910.0,3178753709.0,4069486.0
2490,Attack,6563330736.0,0.0,963329105.0,917692842.0,12565152.0,2368481312.0,418457.0
2491,Attack,8838827188.0,0.0,1173671996.0,1004879091.0,47868847.0,3174757277.0,1908235.0
2492,Attack,8993210812.0,1006.0,1373676056.0,1201160913.0,60386770.0,2978341077.0,3497951.0
2493,Attack,4914536603.0,0.0,1017729116.0,663191578.0,54493463.0,1892826203.0,3478077.0
2494,Attack,6092740045.0,0.0,1016620352.0,800129306.0,35076166.0,2288173912.0,3077260.0
2495,Benign,2852403896.0,0.0,814412489.0,620544223.0,52485535.0,1523852910.0,2855413.0
2496,Attack,8149936080.0,0.0,1662291329.0,1262383656.0,93604477.0,2825877232.0,3877077.0
2497,Attack,3650204781.0,0.0,736040755.0,489042261.0,37540275.0,1310736766.0,2919115.0
2498,Attack,6685173359.0,0.0,1426004840.0,1411147434.0,32980814.0,2978845396.0,1420716.0
2499,Attack,5785827290.0,0.0,1098798130.0,924978786.0,55858397.0,2926194374.0,2958108.0
2500,Benign,3177516301.0,0.0,870989028.0,657143257.0,46356859.0,1450346431.0,2640577.0
2501,Attack,5373789560.0,0.0,789032327.0,762248138.0,11627003.0,2109819169.0,542800.0
2502,Attack,8285130829.0,1062.0,1666755396.0,1396060964.0,50330065.0,3351017993.0,2873596.0
2503,Attack,6340338952.0,0.0,1119179355.0,906735559.0,57504547.0,2410789066.0,3016573.0
2504,Attack,4576329295.0,0.0,687571755.0,675764842.0,8951560.0,1580784524.0,455722.0
2505,Benign,6146744758.0,0.0,1299690343.0,1016510799.0,85248354.0,2577495742.0,4907431.0
2506,Attack,8829674298.0,1287.0,1413107607.0,1180843559.0,54748856.0,3964606895.0,4299355.0
2507,Attack,6321362180.0,0.0,1606908493.0,1078619829.0,80280171.0,3134865578.0,4652367.0
2508,Attack,5969122873.0,0.0,976868429.0,890168984.0,41457862.0,2212652535.0,3669432.0
2509,Attack,6045228744.0,0.0,1021517872.0,860518098.0,59325603.0,1897864317.0,3942595.0
2510,Benign,6375815828.0,1039.0,1609287127.0,1142272171.0,88373987.0,3170279669.0,4099575.0
2511,Attack,11695355123.0,1254.0,2149443930.0,1722928558.0,78635856.0,4230163448.0,4846557.0
2512,Attack,8545694887.0,0.0,1586973290.0,1510927186.0,45797023.0,3470796349.0,1389961.0
2513,Attack,9748559596.0,1272.0,1483764281.0,1305142853.0,61043253.0,3743630040.0,4804746.0
2514,Attack,6407646329.0,0.0,1237922356.0,1022372680.0,49603526.0,2680876450.0,1609022.0
2515,Attack,5362313231.0,0.0,1044146226.0,797788256.0,49614971.0,2233581458.0,3060195.0
2516,Attack,11382436658.0,1313.0,2136577232.0,1903641168.0,97916804.0,5377389447.0,5804922.0
2517,Attack,23602556914.0,0.0,2203791866.0,575144388.0,134657941.0,6354287702.0,20662188.0
2518,Attack,8010645794.0,0.0,1650065563.0,1649327982.0,43226177.0,3255782137.0,1629153.0
2519,Attack,9503017187.0,0.0,1899169810.0,1431282627.0,74013661.0,4245382628.0,4487419.0
2520,Attack,3927439234.0,0.0,320726665.0,328696911.0,8517036.0,1160970103.0,362160.0
2521,Attack,5573189995.0,0.0,1355796111.0,983989315.0,87123091.0,2476495933.0,4849617.0
2522,Attack,20022059792.0,0.0,2806573358.0,1069215166.0,158151153.0,6403489679.0,18161048.0
2523,Attack,3013299199.0,0.0,445165832.0,426491276.0,4325895.0,959881620.0,355024.0
2524,Attack,5102131912.0,0.0,607059770.0,549954671.0,10454753.0,1835006664.0,730149.0
2525,Attack,6081606828.0,0.0,1072502227.0,851808770.0,48212776.0,2259026843.0,2610140.0
2526,Attack,6775939051.0,0.0,1246512361.0,1001244634.0,43105506.0,2805469987.0,2298306.0
2527,Attack,6967427026.0,0.0,1343167731.0,1164764292.0,42584669.0,2741098635.0,2372445.0
2528,Benign,2683879409.0,0.0,408644412.0,303726782.0,30412338.0,1208530646.0,1697348.0
2529,Benign,5310908792.0,0.0,1436559568.0,1105071537.0,59235173.0,2325045737.0,3626066.0
2530,Attack,6147290313.0,0.0,1261707451.0,1117410606.0,33947975.0,2587459200.0,1922887.0
2531,Attack,7022964838.0,0.0,1177538036.0,1058992838.0,58665588.0,2645524514.0,3745071.0
2532,Benign,2770678699.0,0.0,887601059.0,649626357.0,44997683.0,1466344134.0,2619821.0
